accession_id,replicate_id,Ni60,K39,Na23,Ca43,B11,S34,Se82,P31,Rb85,Fe57,As75,Cd111,Li7,Mo98,Mn55,Mg25,Co59,Zn66,Cu65
8231,11288,6.297605598,51576.75806,713.364211,54514.49308,122.0195799,7228.096156,9.039534553,9560.277894,111.6087106,113.2765385,0.371251443,0.774108683,22.76497197,8.488954585,101.8531855,9139.779913,0.658274836,148.0482348,11.76176103
8231,11289,6.503470863,48067.30461,1046.165954,60657.14793,129.636821,4096.732389,10.90867182,8129.68059,101.8211558,122.632416,0.664344688,0.74495394,34.26005889,6.605365362,131.8760253,9655.210676,0.503991671,125.0752328,12.76021273
8231,11290,6.793553736,51413.34883,718.1134012,54817.61954,127.3372765,6626.768852,12.10105249,9577.263878,109.4600365,120.821601,0.468949191,0.651457697,27.24942666,8.067989294,132.873669,9001.806095,0.539991076,134.3037037,14.30781286
8271,11291,6.840934199,48318.146,1262.429347,53886.36931,125.2738228,10836.28556,10.22376068,15051.29146,85.42015769,118.1043339,0.635606466,1.080905785,18.53980077,7.493506376,137.4138669,7535.508073,0.478752963,154.004517,24.64931592
8271,11292,6.021495244,46296.95246,1620.936358,55113.49209,140.001606,10041.99788,13.43042578,10171.81296,94.61483108,112.0691282,1.194169723,1.481537179,20.47221409,6.127043449,117.0645478,8193.839368,0.892733467,124.0653318,17.29418671
8271,11293,6.527890104,43415.6563,1604.971785,58508.50048,140.5275983,8723.878903,11.82038473,11228.88371,101.2748121,110.6763884,0.404476842,1.499799579,25.81476857,6.372628952,129.8561575,8138.501376,0.758964257,119.3148338,17.29418671
8271,11294,6.665997793,47140.86268,1517.862522,58811.76036,129.5694262,9642.48162,9.204068017,13168.50883,103.0090753,117.825786,0.269651228,1.023835786,21.49525644,9.7327424,156.9637103,8074.576453,0.537893035,131.5777473,21.19274518
8271,11295,5.920216272,54012.15871,1764.290041,56988.44556,131.2350684,9986.00867,11.90088678,12984.02007,120.7006121,110.862087,0.308172832,1.345710581,25.81476857,7.897777897,108.1530598,8016.37615,0.601257398,126.8272493,21.01141688
8271,11296,5.413821412,70574.1348,1872.357923,50739.22658,115.7182968,11243.39359,16.30166566,12694.82146,162.9181191,101.4843058,0.520041654,1.340003581,26.36039116,7.684937128,85.40531389,8211.013228,0.74347519,121.9662746,18.09883105
15,11297,8.298240952,52785.63981,1867.114555,50395.93449,113.2202645,10240.80625,12.65914815,10331.98962,126.0677312,97.12769616,0.478208741,0.885719639,25.1558637,7.034387326,74.30543579,7619.214147,0.483621583,121.6763211,14.675497
15,11298,6.205550974,63247.65852,2133.800974,55595.87305,107.0150209,9964.12357,11.67080934,9897.673488,142.5641973,103.5014039,0.318805828,0.990920056,29.79491352,6.884460868,65.4792196,9005.375347,0.395452305,129.829357,13.37056224
15,11299,6.070872906,60114.47052,1896.631705,53697.15731,102.2339316,10029.74703,10.26190083,12532.38745,144.7296777,99.98159517,0.273262138,1.423033597,23.18453537,6.50032497,68.46187197,8516.325216,0.419895273,130.242169,15.17739498
15,11300,6.910020868,46276.47436,2552.614244,66281.78779,143.4326801,7410.129632,9.126362623,7028.305319,107.6611478,112.8241407,0.622430425,1.171910021,32.45192127,7.430679423,83.49687471,9798.654117,0.57179086,122.8115539,10.58000946
15,11301,9.551782969,35081.07096,2361.165596,65936.28714,143.3309548,6445.287478,9.43127566,6314.050832,80.59264291,105.2137433,0.516161816,1.132318466,39.70512388,6.56191638,83.72296498,9823.573869,0.641627912,120.3346823,9.5260237
15,11302,7.148297449,40364.24995,2237.730241,67374.67708,133.2601496,6708.668103,9.525903844,7149.749165,92.9215808,110.4458915,0.349168287,1.128924904,37.11239857,7.53360191,76.51416378,10113.26598,0.615439018,121.2635091,10.30898455
6905,11303,7.445327863,43542.54465,3961.997018,70539.48417,172.1283248,7174.426794,7.200621847,8829.501993,90.00581427,126.0748337,0.896008288,0.944960634,26.1446645,13.47703365,104.939771,10206.58373,0.399660282,117.1830703,11.0561418
6905,11304,5.296266059,62760.16903,2715.492715,48915.03928,135.9898465,11361.7531,13.90862473,13640.43242,143.3169504,106.5914011,0.987906574,0.817537541,27.23551575,14.91840063,86.52807961,8265.781788,0.405337275,136.3233112,16.71768725
6905,11305,4.461085642,59252.51675,1763.656255,39545.70608,127.8022226,11616.60875,14.13921233,12940.17897,143.0081987,95.24182864,0.92664105,0.746496348,28.79132,11.23602885,77.04743254,7150.853015,0.473461187,133.472637,15.52753918
6905,11306,5.622190124,67779.86122,2533.352391,49689.68485,123.5672446,12708.16027,13.7094809,13052.47187,160.5789803,113.7794636,0.857717336,0.934811892,27.36963681,13.94787539,77.80313629,8876.1222,0.3860355,133.6762566,14.71556901
6905,11307,5.438857837,41937.64481,3110.723375,51915.17495,186.9978028,7459.095739,10.77472963,9584.009308,102.6552801,107.5371988,1.010881146,1.061107346,40.63867994,10.6880354,94.52021929,8667.639584,0.714165675,133.7780664,14.03707339
6905,11308,6.895331003,47544.28182,3667.625821,66513.11715,164.881807,7715.874821,7.99719719,10835.63348,96.59251835,119.5488296,0.804110002,1.161467127,23.11352863,16.55156532,111.4663034,10217.66251,0.508658541,143.3481868,12.6467135
6906,11309,7.344807422,42789.17825,3778.124245,66042.51696,93.8134975,11575.45892,17.70011883,9696.988341,94.23789647,123.3891131,0.37114106,1.051508297,26.54976698,7.082891956,91.42026137,10397.6111,0.485154619,125.1726228,13.13976955
6906,11310,7.894903956,31876.43223,5092.148093,68929.54304,94.38622948,10676.65858,17.79214718,8521.777202,75.89765682,122.07107,0.401233579,1.420478015,31.52546071,6.719035031,82.94049385,10709.81648,0.735629795,126.3190831,10.48218403
6906,11311,6.519662621,45222.62339,3885.418531,58991.15583,93.24076553,13653.59425,20.57344835,9785.777637,97.12814147,111.7295009,0.451387776,1.29305604,26.80762442,7.550031185,103.3184671,9813.691154,0.715320997,151.5412103,13.54720427
6906,11312,8.455187462,36584.74269,5236.22608,78675.05147,116.9518693,9205.894388,12.85329253,7233.833586,75.99488218,131.8043114,0.391202739,1.437098273,26.01495153,6.887697877,100.0939105,11375.78358,0.638598871,135.2823184,9.695094238
6906,11313,7.354994395,45151.82883,4364.727478,69934.97501,107.6736113,10525.95064,14.33597146,8873.941491,97.56123628,122.8821734,0.361110221,1.490283097,27.3710907,6.410135663,101.7776188,11306.523,1.092162027,123.5050442,10.56552295
6906,11314,6.69284116,51221.28276,3772.927655,62439.37709,109.3918072,11353.93641,14.24394312,10367.39741,102.7495354,117.610001,0.240740147,1.028239936,18.19327557,7.785969659,87.61406007,9674.10445,0.584442076,121.7332418,12.64899592
23,11315,6.85905632,47986.56123,2137.045983,66593.21342,138.547556,13910.63736,14.13132229,10331.25283,96.56799167,125.046836,0.54710739,0.642409673,26.51507273,21.14556798,75.64425438,9699.559403,0.272566924,119.4792452,13.63885022
23,11316,7.205284265,41500.17616,1871.80819,66292.98308,121.1572507,12485.9074,12.61667657,9775.433689,87.08629797,122.1294118,0.400560768,0.813316785,22.80413751,17.95504028,57.58274674,9310.276131,0.326566032,,13.40920633
23,11317,7.280144362,41115.68386,2004.606301,63453.82735,136.2480115,12488.94953,10.78782243,9155.445279,83.90534267,119.8155927,0.459179417,0.78215137,25.00719932,21.29408371,68.2554558,9592.136931,0.403707614,117.5157408,11.12275194
23,11318,5.988807701,44168.55271,1472.428177,56848.75985,113.108845,13193.70919,18.92501485,8742.119673,102.8304974,97.18040514,0.449409642,1.08274682,25.85904988,19.50882215,89.40342361,8930.848132,0.874271266,147.262833,14.77708516
23,11319,6.044952773,46700.43449,1350.920593,56187.4808,119.7200354,11655.40646,15.68625114,9546.122907,105.1626882,104.2224635,0.381021218,0.936973107,23.83223302,25.66966455,72.71367604,8548.46355,0.498848899,135.3836312,14.66725548
23,11320,6.035595261,44059.93364,1417.230042,55723.13741,121.4446938,11847.06052,14.63083311,9529.136924,92.86707252,102.5122493,0.468949191,0.912845044,25.49676861,20.49721998,79.45816308,8596.754387,0.498848899,136.2672082,14.48753417
66,11321,6.95142035,47611.39501,1888.568105,67836.32358,139.1249523,10482.31985,14.30253135,8568.25656,96.44145147,133.7958689,0.635606466,1.029542786,29.7364309,7.69501243,75.24664388,9994.232346,0.54493352,102.1909456,10.18838391
66,11322,6.748862406,56448.6399,1567.802983,57710.44818,110.1953781,11743.50064,15.37589205,9429.868952,119.2126348,109.7478952,0.269651228,0.68598139,23.87098811,9.533755171,110.7646801,8638.451519,0.352024238,102.5223757,12.53431881
66,11323,6.82251984,60424.35235,1466.448409,61165.54521,109.4940551,12031.03848,14.12811024,9814.802266,126.5704259,115.5974023,0.211868822,0.809252589,20.89279817,8.644609709,86.08753308,9261.480991,0.574503556,112.6862319,11.74100749
66,11324,6.721240868,49022.03951,1527.605006,59800.40633,120.8028886,11614.44076,18.47522108,9127.706273,124.5385672,111.2334843,0.423737644,1.239560383,36.71585314,7.167318452,83.79570301,9134.585248,0.673070343,107.2728737,11.12902448
66,11325,7.034284963,53217.77822,1459.489492,58616.47226,105.8121093,11621.08355,16.65050789,9146.653768,125.0003533,109.2836486,0.442998446,1.015845986,31.35056439,8.293233528,92.64323303,8634.635105,0.681518924,114.0119523,12.48898673
66,11326,6.003080885,58092.64557,1408.075379,58009.95251,156.3950314,12062.35448,13.47067681,9904.553557,118.2890627,111.5120323,0.48152005,0.822949388,26.41722684,7.33985801,85.71444446,9255.756371,0.519587775,97.32997093,10.99302825
8274,11327,5.770437216,51923.83754,396.8302175,49285.61638,130.3101158,15880.87619,11.08201176,11369.40824,96.95632022,97.22282613,0.288443368,0.953590876,9.417378275,10.00860409,65.76618032,7225.689732,0.410292678,129.6229511,12.59763935
8274,11328,6.764982948,44202.7313,721.0028347,62830.88219,130.4118411,12027.7152,10.98738357,8507.244364,98.27399461,116.2488195,0.417483822,1.061053667,21.03107344,6.362554712,96.27967057,9161.123797,0.573536787,127.5588913,10.55993354
8274,11329,7.448733139,35889.70033,1116.59457,74958.26256,127.8687084,9872.782814,14.90919608,7111.669315,85.25046866,118.2465488,0.637611655,1.320095554,40.06939107,5.317121572,79.20985542,10695.76519,0.497588993,125.9076435,9.194771032
8274,11330,6.806422354,54143.05363,492.8125588,52244.41422,86.56823458,13942.32385,14.40451243,12556.0587,136.0983998,112.063101,0.204946603,0.859702332,19.41329856,9.475352145,63.11396758,6786.479104,0.340455627,137.0535661,19.28292047
8274,11331,9.551782969,44200.72477,715.2232528,74465.12958,102.3356569,10850.92702,9.652074756,9949.132745,93.04415517,127.1887657,0.455436896,1.304258932,22.77741321,7.031956086,68.99231452,9590.989517,0.319504511,115.3809389,10.44951599
8274,11332,8.018524965,41412.65899,776.012069,70586.70538,105.387416,10297.56167,12.13343602,9695.953201,101.287281,121.8614875,0.204946603,1.025986862,23.53808882,8.256490562,70.62712106,9030.295099,0.394579342,130.9645899,10.90122417
8275,11333,7.25181045,44530.71443,2385.721824,60343.79607,105.874448,10347.13912,11.58178623,12094.82797,95.48849693,112.4553468,0.275694858,1.212210837,24.79451253,6.729503773,95.89422611,8744.183926,0.382629304,126.0405222,15.79448828
8275,11334,7.160144306,41806.23925,2687.60804,61019.00062,110.1094259,9494.094009,11.84381759,9797.239636,97.06032404,112.5499266,0.336960382,1.398271105,30.91043268,5.67966369,88.79519087,9232.657688,0.591542634,131.1310118,13.35857777
8275,11335,6.864775622,43199.13814,2796.081403,65671.84609,127.0493376,8200.581403,8.846178805,9373.302415,85.62715303,116.8060163,0.359934953,0.90774858,22.27303668,8.167986579,127.484933,9529.770595,0.220267315,118.812027,11.91260349
8275,11336,6.538851557,46662.11252,2488.657805,57600.21824,104.9333418,10200.95777,12.93386806,9572.653847,103.2540713,106.9697202,0.444175049,1.43435552,26.59173468,7.508952351,106.1076768,8887.200987,0.484815172,133.1672076,15.37181888
8275,11337,6.752739225,44855.72416,2524.453026,60756.47632,119.4263773,9342.142342,10.87954218,9857.802096,98.33275551,111.8878682,0.398225906,1.308060066,28.63037473,9.173842977,94.21106776,8920.437346,0.35537974,118.6084074,12.83580245
8275,11338,5.846262919,51432.13417,2096.789127,52141.90048,103.4275719,11772.40729,14.40124369,11318.87145,120.7406479,103.1865293,0.352276763,1.107340504,27.79882418,7.001337366,81.84500636,8305.061121,0.422368253,125.8369026,15.81673404
6907,11339,7.426303205,44652.49117,884.948598,69143.9668,164.9468088,8401.513478,17.85349941,7333.596841,96.42104789,125.8224235,1.163577378,0.823256759,29.88281326,5.802759911,148.1969479,10280.4009,0.496437285,137.1583444,12.64899592
6907,11340,7.416116232,55206.54473,731.1906896,60468.52525,131.1556223,10521.41125,15.62436833,8641.493108,125.3323365,111.3239492,0.74228212,0.768963918,32.69059437,5.151797132,110.3390207,9485.502568,0.540439681,111.8319936,12.96383184
6907,11341,6.794710888,53416.85816,716.212285,62822.05681,132.3010862,8913.557308,14.91881766,8569.663565,120.9748724,111.8308889,0.882713873,0.88973779,31.25805299,5.221915394,148.2785822,9431.159653,0.629572739,130.0711351,13.46386535
6907,11342,7.742099363,52220.902,882.4012502,74892.37018,162.8849737,7969.363012,10.55258385,8299.305145,103.0765662,135.454277,0.601850368,0.713563059,25.18407752,6.345702666,116.5330266,11083.8236,0.479513286,111.2066516,9.833992436
6907,11343,6.774336943,52499.36062,733.2285678,64174.26021,159.4485818,9638.952734,10.6037107,9041.543759,112.4190401,125.1127079,0.621912047,0.972839078,24.26725104,5.998901535,86.96098531,10197.2882,0.643111937,107.1419286,10.35254571
6907,11344,6.529849594,69482.50449,740.4630353,51267.79679,142.0375298,16463.48016,18.08868297,12397.57964,131.0421172,115.5822423,0.822528836,0.508579882,18.08822254,6.194095614,132.0333477,8430.610685,0.302375437,133.5105161,19.65872499
78,11345,6.81226876,36847.81936,1784.620227,66055.50184,144.2964172,8229.970314,16.33883785,8148.553905,83.4083184,113.8801435,0.742502886,0.921893068,36.64915702,6.847087524,99.44221324,10143.04668,0.758558893,157.6694066,12.03134299
78,11346,6.419253255,38911.58177,1187.924802,57204.9817,135.2419608,12799.24659,15.29147645,8683.612396,90.33607202,107.8440935,0.498258516,0.878663622,32.42906975,7.484168817,107.3402258,9015.603477,1.006269085,144.1212259,12.26098688
78,11347,5.885875069,55743.69333,1380.491023,57589.19931,132.6549732,11977.87202,8.886458656,10370.88679,109.5288552,110.8621185,0.28332347,0.517748015,19.7785993,9.925972356,83.29285601,9476.83024,0.417421673,118.9883691,10.88312353
78,11348,6.484755839,46045.83635,1371.171857,61136.93726,149.4703923,8828.25549,7.822984002,8889.331533,88.00388123,114.181946,0.234474596,0.594153547,16.87055772,11.71225817,82.0458014,9736.023912,0.552848007,137.9361869,9.285600812
78,11349,6.157242918,40405.33434,1602.179637,59300.80186,132.2238086,12852.99085,16.90280169,8966.712126,99.35897409,105.0272702,0.508028291,0.735905916,34.79858511,6.088120904,124.9756564,9442.336785,0.827986317,142.6485976,12.40077012
78,11350,6.990061489,33447.94622,1822.882571,65356.57333,174.1904957,11487.07537,15.68625114,8391.076008,69.02520079,115.0873535,0.478718966,0.699713822,28.91396225,8.68663415,91.74165101,10215.97569,0.404564743,120.1664717,11.21261259
6909,11351,6.825271807,36196.78848,1032.79666,61992.06246,149.2539527,9320.287159,15.21535345,7291.696274,79.41544736,117.5086131,0.621912047,1.349564916,32.1271281,7.848507568,70.93004094,9979.916541,0.670190335,136.6372261,11.21371454
6909,11352,5.643582957,44838.44489,747.6975028,52030.07838,136.1956637,11021.65265,17.14794875,8719.308446,103.2798556,102.8073629,0.531634492,1.166742083,30.3030254,8.923022548,80.33839913,8915.434732,0.603622608,126.3190831,13.76018151
6909,11353,6.815084834,42051.97086,1093.321641,61168.22382,153.6067157,8653.903877,11.26835988,7177.966164,88.61650253,110.6142337,0.461418615,1.370617243,32.89115017,8.676661089,110.4410636,9845.657574,0.506591684,144.2455537,12.54713724
6909,11354,7.130880992,46936.79576,955.8667585,63814.15142,146.733932,7797.773856,9.703877974,7586.995507,98.00316977,121.2599665,0.511572813,1.248735354,26.41606311,9.206338227,108.3797964,10263.35214,0.429869558,147.893382,12.91753244
6909,11355,5.888070305,47381.38562,895.6474584,55878.42053,139.6320555,11471.05282,13.27253278,8920.830221,100.5045133,112.8447682,0.421295258,0.992783387,24.99307201,10.4978408,68.40958056,9196.739234,0.479513286,114.7502562,12.67677556
6909,11356,5.694517821,42461.63541,593.4301249,50979.50456,159.1049427,12295.40707,11.46264195,7964.10061,82.94207658,109.0934147,0.441356936,0.894169858,23.61783228,10.34149603,117.3595743,9013.465089,0.484026353,124.0261625,14.5472713
6909,11357,6.896486368,39372.97253,1016.237095,67909.01392,171.8909512,8893.154221,9.796857412,7889.045819,82.11605531,126.0528443,0.517798066,0.852524887,27.28859221,8.197044347,92.92635289,10410.12457,0.488563355,120.1664717,11.10278291
6909,11358,5.773584924,48101.90892,918.1170338,57751.38161,146.4522402,9979.193921,12.04465611,8600.569808,97.82966865,108.2464968,0.478718966,1.054597413,24.12597459,8.130468327,84.30089182,9292.53664,0.598275827,275.7741986,13.70874184
6909,11359,11.25708698,46713.89172,968.2075493,59903.19328,140.8471005,12268.90227,11.62571155,8572.259835,93.21116624,109.956711,0.28332347,1.171216383,20.86544313,8.191923114,77.77463935,9722.22653,0.535705433,118.2029673,12.37081657
6909,11360,7.45793709,45700.75452,1174.214875,67063.34903,132.2238086,9255.167454,12.26218502,8943.120482,99.8407053,127.2600544,0.312632794,0.975175873,27.45504576,7.797588231,78.77228304,10493.89438,0.341994348,125.6642842,13.12963986
6909,11361,7.261429337,39697.86852,1075.825991,65587.29697,146.4522402,9294.715119,10.94895495,7884.32749,87.33098684,122.5318152,0.488488741,1.56430274,28.06211168,9.244848466,90.77518369,9975.507039,0.413993158,222.857754,13.10967082
