accession_id,replicate_id,FT Diameter Field,At2 CFU2,Leaf serr 16,Seed bank 133-91,Na23,Leaf serr 10,Emco5,Leaf roll 16,Leaf roll 10,Bs,2W,Rosette Erect 22,Leaf serr 22,Width 16,Storage 28 days,LY ,avrRpm1,Width 10,Chlorosis 22,Storage 7 days,As2 CFU2,Co59,FW ,Cu65,Anthocyanin 22,Width 22,Storage 56 days,YEL ,FLC,FT16,FT10,FT Duration GH,Se82,LDV,Noco2,8W GH LN,0W,MT GH,After Vern Growth,Aphid number,LN22,Bs CFU2,avrRpt2,Hypocotyl length,Germ 22,Leaf roll 22,Silique 16,8W,FT GH,DSDS50,Ca43,LC Duration GH,At1 CFU2,B11,Chlorosis 10,RP GH,Chlorosis 16,LFS GH,Germ 10,Germ 16,Anthocyanin 16,Anthocyanin 10,0W GH FT,Ni60,P31,Emwa1,As75,Germ in dark,FRI,As CFU2,Trichome avg C,Vern Growth,Mo98,Hiks1,Bacterial titer,Zn66,Trichome avg JA,LES,SD,Emoy*,K39,0W GH LN,At2,At1,LN10,FT Field,LN16,avrB,LD,Seedling Growth,S34,Cd114,DW ,Seed Dormancy,Mn55,Silique 22,avrPphB,Fe56,8W GH FT,4W,Li7,FT22,As2,SDV,Mg25,Secondary Dormancy,As
8424,1029,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8424,1030,,,,,452.602,,,,,,,,,,,,,,,,,1.42444,,1.17039,,,,,,,,,6.35709,,,,,,,,,,,,,,,,,,29124.7,,,86.9584,,,,,,,,,,2.3992,8674.62,,0.245554,,,,,,1.49401,,,81.1612,,,,,30029.6,,,,,,,,,,8708.11,3.2652799999999997,,,93.7451,,,63.7463,,,8.26295,,,,13896.3,,
8422,1031,,4.084,,,,,,,,6.5,,,,,,,,,,,5.274,,,,,,,,,,,,,,,,,,,,,4.048,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,4.853,,,,,,,,,,,,,1.6669999999999998,1.25,,,,,,,,,,,,,,,,,,,0.4,,,,1.3330000000000002
8423,1032,,3.6510000000000002,,,,,,,,4.833,,,,,,,,,,,3.272,,,,,,,,,,,,,,,,,,,,,3.429,,,,,,,,,,,5.415,,,,,,,,,,,,,,,,,5.227,,,,,,,,,,,,,0.5,2.833,,,,,,,,,,,,,,,,,,,4.333,,,,2.167
8422,1033,,,0.0,,,0.0,,0.0,1.0,,,1.0,0.5,6.5,,,,3.0,1.0,,,,,,0.0,8.3,,,,172.0,106.0,,,,,,,,,,128.0,,,,3.0,0.0,,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,53.0,,168.0,,,,,,,,,,,,,,,250.0,,,,,
8422,1034,31.8918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.188,,,,,,,,,,,,,,,,,,,,,
8423,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,,,,,,,,
8424,1036,,,,,,,,,,,43.8,,,,,,,,,,,,,,,,,,5.957999999999999,,,,,,,13.0,74.0,,,,,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,1.8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2,30.9,,,,,,,
8423,1037,,,0.5,,,1.0,,0.0,0.0,,,0.0,1.0,7.2,,,,3.0,0.0,,,,,,0.0,12.7,,,,53.0,70.0,,,,,,,,,,33.0,,,,2.0,0.0,,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,28.0,,,,,,,,,,,,,,,44.0,,,,,
8423,1038,33.1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1911,,,,,,18.7151,,,,,,,,,,,47.1974,,,91.6554,,,,44.5979,,73.5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.011,,,,,,,,,,,,,,,,,,,,,
6966,1039,34.3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9341,,,,,,13.495999999999999,,,,,,,,,,,38.2272,,,74.6704,,,,36.4548,,60.4505,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.518,,,,,,,,,,,,,,,,,,,,,
6966,1040,,,,,418.852,,,,,,,,,,,,,,,,,1.45765,,1.04914,,,,,,,,,6.13705,,,,,,,,,,,,,,,,,,28080.4,,,85.1255,,,,,,,,,,3.48621,8285.46,,0.13278900000000002,,,,,,2.3056799999999997,,,80.6655,,,,,27508.3,,,,,,,,,,9531.99,2.28019,,,133.705,,,59.9168,,,7.139360000000001,,,,13884.5,,
6966,1041,,,,,,,,,,,,,,,,0.0,,,,,,,0.8439,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0574,,,,,,,,,,,,,,
6966,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,1043,,,,,,,,,,,,,,,,1.0,,,,,,,0.8527,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0577,,,,,,,,,,,,,,
6966,1044,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,0.995,,,,,,,14.4,50.7,,,,,,,,,,,18.6,,,,,,,,,,,,,,,36.0,,,,,,0.8259,,,,,,,,,,,,,21.9,,,,,,,,,,,,,,,,,26.7,22.9,,,,,,,
6967,1045,34.9541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0746,,,,,,20.6749,,,,,,,,,,,29.6221,,,70.47,,,,40.8352,,49.7532,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.254,,,,,,,,,,,,,,,,,,,,,
6967,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,1047,,4.845,,,,,,,,7.167000000000001,,,,,,,0.0,,,,4.475,,,,,,,,,,,,,,,,,,,25.8,,4.61,1.0,,,,,,,,,,4.789,,,,,,,,,,,,,,,,,5.4510000000000005,30.7,,,,17.4,,46.0,,,,,,0.5,2.167,,,,0.0,,,,,,,,,0.0,,,,,,2.667,,,,2.167
6967,1048,,,,,591.743,,,,,,,,,,,,,,,,,1.3108,,0.922032,,,,,,,,,6.19546,,,,,,,,,,,,,,,,,,28650.9,,,88.2455,,,,,,,,,,2.7842,6973.96,,0.19309,,,,,,1.44318,,,46.7386,,,,,28068.5,,,,,,,,,,11618.9,4.1311,,,80.6365,,,56.0769,,,8.91173,,,,13892.7,,
6929,1049,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,1050,27.0369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3303,,,,,,10.4812,,,,,,,,,,,55.0003,,,102.24700000000001,,,,47.0635,,91.2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.167,,,,,,,,,,,,,,,,,,,,,
6930,1051,,,,-7.934089999999999,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.172235,,,,,,,,,,,237.774,,,,,,,,,,,,,,,,,,,,,,0.00490837,,,,,,,,,,,,,,,,,,0.00874224,,,,,,,,,,,,,,,,,
6930,1052,,,1.0,,,1.5,,1.0,1.0,,,1.0,1.5,8.5,,,,3.9,1.0,,,,,,0.0,9.5,,,,54.0,49.0,,,19.8333,,,,,,,23.0,,,,2.0,1.0,1.6,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,85.4167,,,,,,13.0,,43.0,,35.6806,,,,,106.0,,1.2,,,,,,40.0,,33.0,,,
7526,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,1054,,5.481,,,,,,,,3.833,,,,,,,0.0,,,,4.067,,,,,,,,,,,,,,,,,,,8.0,,4.136,0.0,,,,,,,,,,4.194,,,,,,,,,,,,,,,,,4.34,34.3,,,,14.2,,40.8,,,,,,1.3330000000000002,1.4,,,,0.0,,,,,,,,,0.0,,,,,,0.5,,,,2.333
6929,1055,,,,,,,,,,,,,,,,1.0,,,,,,,0.6256,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.044000000000000004,,,,,,,,,,,,,,
6929,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930,1057,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,0.46299999999999997,,,,,,,11.6,23.6,,,,,,,,,,,13.3,,,,,,,,,,,,,,,25.9,,,,,,0.669,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,23.2,17.0,,,,,,,
6930,1058,23.3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.408,,,,,,16.9525,,,,,,,,,,,34.1935,,,76.4327,,,,42.5307,,60.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.12,,,,,,,,,,,,,,,,,,,,,
7526,1059,,,,4.32e-16,,,,,,,,,,,15.4,,,,,-4.25e-15,,,,,,,82.2222,,,,,,,,,,,,0.151147,,,,,,,,,,,46.7985,,,,,,,,,,,,,,,,,,96.1155,,,,0.00556702,,,,,,,,,,,,,,,,,,0.00622614,,,,,,,,,,,,,,,,0.109524,
7526,1060,,,,,1295.14,,,,,,,,,,,,,,,,,1.32145,,1.27986,,,,,,,,,6.24214,,,,,,,,,,,,,,,,,,27637.7,,,84.1626,,,,,,,,,,3.7613300000000005,8549.19,,0.138026,,,,,,2.63265,,,81.6843,,,,,36372.2,,,,,,,,,,10166.5,2.8832,,,82.0072,,,62.1557,,,6.479430000000001,,,,14320.7,,
6944,1061,,,0.75,,,1.0,,0.0,1.0,,,1.0,0.75,8.5,,,,3.6,0.0,,,,,,1.0,10.5,,,,37.0,49.0,,,21.3333,,,,,,,12.0,,,,3.0,0.0,1.4,,,,,,,,0.0,,1.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,79.6083,,,,,,16.0,,11.0,,28.0,,,,,38.0,,1.0,,,,,,32.0,,46.3333,,,
6944,1062,,,,,,,,,,,,,,,,1.0,,,,,,,0.7187,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0493,,,,,,,,,,,,,,
6943,1063,,,,-16.2713,,,,,,,,,,,8.5,,,,,10.7025,,,,,,,26.0385,,,,,,,,,,,,0.112877,,,,,,,,,,,72.0971,,,,,,,,,,,,,,,,,,66.0792,,,,0.00506638,,,,,,,,,,,,,,,,,,0.00648904,,,,,,,,,,,,,,,,-0.0992064,
6943,1064,,,0.5,,,0.5,,0.0,1.0,,,1.0,0.75,9.6,,,,3.6,1.0,,,,,,1.0,9.6,,,,37.0,49.0,,,23.5,,,,,,,15.0,,,,3.0,0.0,1.5,,,,,,,,0.0,,0.0,,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,13.0,,31.6667,,,,,5.0,,1.1,,,,,,32.0,,51.3333,,,
6943,1065,,,,,1177.18,,,,,,,,,,,,,,,,,1.10439,,1.50463,,,,,,,,,6.625260000000001,,,,,,,,,,,,,,,,,,30856.9,,,89.931,,,,,,,,,,3.0288,7903.89,,0.16987,,,,,,10.3086,,,69.9686,,,,,20773.1,,,,,,,,,,11160.3,2.39046,,,116.60700000000001,,,60.1815,,,7.787610000000001,,,,14717.5,,
6943,1066,,,,,,,,,,,,,,,,1.0,,,,,,,0.4282,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0301,,,,,,,,,,,,,,
6944,1067,,4.547,,,,,,,,6.332999999999999,,,,,,,0.0,,,,4.374,,,,,,,,,,,,,,,,,,,25.3,,4.507,1.0,,,,,,,,,,5.94,,,,,,,,,,,,,,,,,3.492,22.5,,,,11.5,,50.3,,,,,,1.0,0.33299999999999996,,,,0.0,,,,,,,,,1.0,,,,,,1.8330000000000002,,,,1.8330000000000002
6943,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,1070,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,0.203,,,,,,,11.1,24.7,,,,,,,,,,,14.3,,,,,,,,,,,,,,,22.8,,,,,,1.1036,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,24.3,17.4,,,,,,,
6978,1071,,,,,,,,,,,,,,,,0.0,,,,,,,1.0433,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0678,,,,,,,,,,,,,,
6904,1072,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977,1073,,,0.0,,,0.0,,0.0,1.0,,,0.0,0.0,7.0,,,,5.0,0.0,,,,,,0.0,10.1,,,,32.0,49.0,,,23.5,,,,,,,11.0,,,,2.0,1.0,1.1,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,93.1944,,,,,,14.0,,11.0,,28.3333,,,,,46.0,,0.8,,,,,,27.0,,64.3333,,,
6904,1074,,,,,1855.96,,,,,,,,,,,,,,,,,1.4102,,0.932638,,,,,,,,,7.99419,,,,,,,,,,,,,,,,,,24642.1,,,76.048,,,,,,,,,,3.2322900000000003,8748.34,,0.281173,,,,,,2.7096299999999998,,,81.9064,,,,,43387.8,,,,,,,,,,13576.2,3.3630199999999997,,,89.2347,,,69.4283,,,6.1790400000000005,,,,12765.5,,
6978,1075,,5.047,,,,,,,,7.167000000000001,,,,,,,1.0,,,,5.141,,,,,,,,,,,,,,,,,,,57.7,,5.215,1.0,,,,,,,,,,4.526,,,,,,,,,,,,,,,,,5.26,17.5,,,,10.6,,22.0,,,,,,1.3330000000000002,1.0,,,,1.0,,,,,,,,,1.0,,,,,,2.333,,,,2.833
6904,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978,1077,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,0.11,,,,,,,10.7,23.7,,,,,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,1.1646,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,24.5,17.1,,,,,,,
6978,1078,,,,-22.8998,,,,,,,,,,,11.5,,,,,0.3075,,,,,,,58.7685,,,,,,,,,,,,0.107253,,,,,,,,,,,52.301,,,,,,,,,,,,,,,,,,0.0,,,,0.00118837,,,,,,,,,,,,,,,,,,0.00698768,,,,,,,,,,,,,,,,1.7792400000000002,
6988,1079,34.9437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9631,,,,,,19.4876,,,,,,,,,,,48.1207,,,89.0329,,,,42.1481,,69.8301,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.812,,,,,,,,,,,,,,,,,,,,,
7000,1080,,,,7.79e-14,,,,,,,,,,,0.75,,,,,0.155,,,,,,,68.3333,,,,,,,,,,,,0.0901052,,,,,,,,,,,50.7215,,,,,,,,,,,,,,,,,,-5.54e-14,,,,0.00198465,,,,,,,,,,,,,,,,,,0.00752489,,,,,,,,,,,,,,,,1.29976,
6988,1081,,,,,,,,,,,45.8,,,,,,,,,,,,,,,,,,3.049,,,,,,,12.4,89.0,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,,,,
6988,1082,,,1.0,,,0.5,,0.0,1.0,,,0.0,1.0,11.8,,,,3.2,0.0,,,,,,1.0,13.0,,,,70.0,48.0,,,25.75,,,,,,,55.0,,,,2.0,0.0,,,,,,,,,0.0,,0.0,,7.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,200.0,,,,,,19.0,,46.0,,64.7083,,,,,,,,,,,,,71.0,,42.4,,,
6988,1083,,4.748,,,,,,,,8.333,,,,,,,,,,,3.739,,,,,,,,,,,,,,,,,,,,,6.461,,,,,,,,,,,3.555,,,,,,,,,,,,,,,,,4.428999999999999,,,,,,,,,,,,,1.3330000000000002,2.5,,,,,,,,,,,,,,,,,,,0.0,,,,1.8330000000000002
6988,1084,,,,0.333333,,,,,,,,,,,-1.46e-14,,,,,-3.05e-14,,,,,,,-4.59e-15,,,,,,,,,,,,0.122722,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,,,,,0.00694769,,,,,,,,,,,,,,,,,,0.00667777,,,,,,,,,,,,,,,,,
6985,1085,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,1086,,,,,388.74,,,,,,,,,,,,,,,,,0.931158,,0.874065,,,,,,,,,7.00888,,,,,,,,,,,,,,,,,,28506.1,,,81.6757,,,,,,,,,,3.20017,9200.61,,0.22657800000000003,,,,,,4.32345,,,35.2087,,,,,31292.9,,,,,,,,,,11294.1,2.7461900000000004,,,94.7804,,,62.2075,,,6.312930000000001,,,,13020.6,,
7526,1087,,,,,,,,,,,,,,,,0.0,,,,,,,0.6675,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0486,,,,,,,,,,,,,,
6929,1088,,,,,769.548,,,,,,,,,,,,,,,,,1.62973,,0.6212,,,,,,,,,7.1668199999999995,,,,,,,,,,,,,,,,,,24057.8,,,87.0221,,,,,,,,,,3.20546,8292.43,,0.175484,,,,,,0.34330900000000003,,,56.5525,,,,,31521.3,,,,,,,,,,9349.19,3.3356,,,127.691,,,54.2759,,,7.2846,,,,12689.5,,
7526,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18100000000000002,,,,,,,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3,,,,,,0.7381,,,,,,,,,,,,,59.4,,,,,,,,,,,,,,,,,36.5,,,,,,,,
7526,1090,,3.335,,,,,,,,5.0,,,,,,,0.0,,,,4.481,,,,,,,,,,,,,,,,,,,36.5,,3.947,1.0,,,,,,,,,,5.15,,,,,,,,,,,,,,,,,4.383,35.0,,,,12.4,,38.3,,,,,,1.0,1.8330000000000002,,,,0.0,,,,,,,,,0.0,,,,,,0.5,,,,0.33299999999999996
6929,1091,,,,1.25,,,,,,,,,,,6.75,,,,,0.0,,,,,,,46.4018,,,,,,,,,,,,0.044928699999999995,,,,,,,,,,,57.4922,,,,,,,,,,,,,,,,,,26.3979,,,,0.00100927,,,,,,,,,,,,,,,,,,0.00553213,,,,,,,,,,,,,,,,1.3185,
7526,1092,,,0.5,,,0.5,,1.0,1.0,,,1.0,1.0,8.0,,,,3.5,1.0,,,,,,0.0,10.7,,,,60.0,53.0,,,29.1667,,,,,,,31.0,,,,2.0,0.0,1.6,,,,,,,,0.0,,0.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,200.0,,,,,,17.0,,54.0,,52.0417,,,,,8.0,,1.1,,,,,,87.0,,74.4,,,
7525,1093,,,,,,,,,,,25.8,,,,,,,,,,,,,,,,,,0.138,,,,,,,16.5,41.1,,,,,,,,,,,20.1,,,,,,,,,,,,,,,31.8,,,,,,0.7095,,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,26.9,22.9,,,,,,,
7525,1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,1095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,1096,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,1.371,,,,,,,14.5,44.7,,,,,,,,,,,17.3,,,,,,,,,,,,,,,41.0,,,,,,0.6743,,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,28.7,21.9,,,,,,,
6963,1097,29.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1332,,,,,,16.0415,,,,,,,,,,,55.9095,,,105.346,,,,47.2684,,89.2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.78,,,,,,,,,,,,,,,,,,,,,
6963,1098,,,,,412.43800000000005,,,,,,,,,,,,,,,,,1.9140099999999998,,0.639227,,,,,,,,,7.58875,,,,,,,,,,,,,,,,,,27050.8,,,87.5103,,,,,,,,,,2.3748,9446.04,,0.275549,,,,,,0.47539499999999996,,,76.0205,,,,,24893.2,,,,,,,,,,10456.1,3.2904,,,125.126,,,57.1146,,,7.34762,,,,13030.2,,
6963,1099,,,,-1.1456899999999999,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.122466,,,,,,,,,,,146.961,,,,,,,,,,,,,,,,,,,,,,0.00502153,,,,,,,,,,,,,,,,,,0.00957579,,,,,,,,,,,,,,,,,
6963,1100,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,1101,,,,,,,,,,,,,,,,1.0,,,,,,,1.1988,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0795,,,,,,,,,,,,,,
6963,1102,,,1.5,,,1.5,,0.0,1.0,,,1.0,1.5,11.4,,,,11.6,1.0,,,,,,0.0,11.0,,,,66.0,60.0,,,27.0,,,,,,,40.0,,,,2.0,1.0,1.8,,,,,,,,0.0,,1.0,,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,99.7917,,,,,,25.0,,56.0,,50.0417,,,,,73.0,,1.1,,,,,,50.0,,37.5,,,
6964,1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6964,1104,,,,,529.044,,,,,,,,,,,,,,,,,1.6636,,1.25946,,,,,,,,,6.70706,,,,,,,,,,,,,,,,,,26908.3,,,83.7117,,,,,,,,,,3.83342,7294.04,,0.18321400000000002,,,,,,2.49041,,,77.648,,,,,27653.1,,,,,,,,,,9898.86,5.32958,,,118.78,,,60.7481,,,6.12275,,,,12143.3,,
6976,1105,,,0.5,,,0.0,,0.0,1.0,,,1.0,1.0,8.0,,,,5.3,1.0,,,,,,1.0,9.5,,,,67.0,56.0,,,25.1667,,,,,,,53.0,,,,2.0,0.0,1.4,,,,,,,,0.0,,1.0,,5.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,110.042,,,,,,25.0,,55.0,,54.4417,,,,,46.0,,1.1,,,,,,64.0,,55.3333,,,
6976,1106,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911,1107,,,,9.80357,,,,,,,,,,,0.0,,,,,0.0,,,,,,,0.5,,,,,,,,,,,,0.0894457,,,,,,,,,,,94.0411,,,,,,,,,,,,,,,,,,84.4316,,,,0.0036819,,,,,,,,,,,,,,,,,,0.00536291,,,,,,,,,,,,,,,,0.5326770000000001,
6911,1108,,3.304,,,,,,,,3.667,,,,,,,0.0,,,,3.766,,,,,,,,,,,,,,,,,,,83.5,,4.17,1.0,,,,,,,,,,2.721,,,,,,,,,,,,,,,,,3.6639999999999997,104.3,,,,15.4,,98.0,,,,,,0.0,0.5,,,,0.0,,,,,,,,,1.0,,,,,,0.0,,,,0.5
6910,1109,,,1.0,,,1.0,,1.0,1.0,,,0.0,1.5,7.0,,,,4.5,1.0,,,,,,0.0,9.5,,,,37.0,49.0,,,21.6667,,,,,,,9.0,,,,2.0,0.0,1.7,,,,,,,,1.0,,1.0,,5.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,69.1667,,,,,,17.0,,12.0,,26.8333,,,,,41.0,,1.4,,,,,,26.0,,34.5,,,
6911,1110,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,2.1790000000000003,,,,,,,8.3,43.6,,,,,,,,,,,18.0,,,,,,,,,,,,,,,36.3,,,,,,2.2244,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,25.0,20.2,,,,,,,
6910,1111,,,,-19.0761,,,,,,,,,,,10.25,,,,,0.56,,,,,,,23.8972,,,,,,,,,,,,0.08656119999999999,,,,,,,,,,,115.145,,,,,,,,,,,,,,,,,,,,,,0.00344973,,,,,,,,,,,,,,,,,,0.00619291,,,,,,,,,,,,,,,,,
6910,1112,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,0.035,,,,,,,11.9,29.5,,,,,,,,,,,16.1,,,,,,,,,,,,,,,27.9,,,,,,0.3132,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,24.1,19.9,,,,,,,
6975,1113,,5.5889999999999995,,,,,,,,2.833,,,,,,,1.0,,,,5.629,,,,,,,,,,,,,,,,,,,13.3,,3.6910000000000003,1.0,,,,,,,,,,6.24,,,,,,,,,,,,,,,,,4.037,15.5,,,,14.1,,18.3,,,,,,0.33299999999999996,1.8330000000000002,,,,1.0,,,,,,,,,0.0,,,,,,0.667,,,,3.667
